slope,aspect,twi,rainfall,ndvi,landcover,river_proximity,landslide
18.122568,122.96088,15.383594,28701.984,0.75717765,10.0,1763.4146,0
3.6541824,239.5395,17.719406,16637.377,-0.049465667,70.0,553.78265,0
36.214092,324.8787,15.32866,17741.926,0.7729581,10.0,1321.3625,0
30.98871,130.30618,15.546892,19696.367,0.7784885,10.0,169.1282,0
37.305958,234.99748,15.571438,16435.785,-0.018363673,70.0,1147.9531,0
15.711805,337.02994,15.192995,19062.879,0.53497434,10.0,633.4584,0
37.526535,294.9307,15.175603,19009.473,0.7967509,10.0,1131.8387,0
18.131594,317.86047,15.16724,18900.357,0.7667315,10.0,1151.8875,0
27.805494,130.13643,15.178398,18918.188,0.85745573,10.0,568.616,0
51.966595,81.99339,14.659532,17494.824,0.6199814,10.0,351.5669,0
28.635868,222.16989,15.479992,19878.342,0.7392039,10.0,731.7827,0
37.88494,278.3742,14.873144,19009.473,0.82793766,10.0,1699.0248,0
14.59226,29.480484,15.558886,24495.367,0.7678211,10.0,1212.0734,0
21.501122,291.70538,14.429446,19091.73,0.6632215,10.0,12.252177,0
52.582092,228.02832,15.388496,18311.408,0.3115329,100.0,634.9097,0
32.331642,233.96846,15.096246,18771.488,0.809043,10.0,940.8747,0
5.020514,236.44058,17.39461,19577.6,-0.60263073,30.0,1818.9056,0
24.452885,175.38245,14.63025,19976.455,0.4971838,10.0,1003.2487,0
12.450994,265.7956,16.62212,17858.617,0.30235156,30.0,1003.333,0
29.64977,185.53773,14.689203,22422.459,0.77940816,10.0,1137.1805,0
26.32149,90.0,15.349266,19696.367,0.81601894,10.0,344.72302,0
13.896564,242.74187,16.065315,19878.342,0.7771145,10.0,1408.4698,0
22.534374,12.744667,15.410626,19976.455,0.8307251,10.0,1768.7825,0
25.672655,293.83612,15.280849,19089.688,0.70264304,10.0,439.35,0
24.261515,14.131367,15.830221,19395.494,0.5078351,30.0,1044.0332,0
15.611498,58.57388,17.010834,18311.408,-0.08015482,70.0,2053.6372,0
16.241606,223.7483,15.523176,21680.863,0.44439715,30.0,1347.5253,0
31.847893,216.11401,15.316512,21109.633,0.82710373,10.0,996.67584,0
28.785923,19.47228,14.5777235,22422.459,0.6572946,10.0,192.13669,0
16.125399,333.61792,16.408411,15858.572,-0.081205435,100.0,1394.3748,0
35.97264,59.13829,14.691387,21541.99,0.76152587,10.0,757.7531,0
23.645298,152.54129,15.949923,15685.598,0.23987463,30.0,810.0672,0
23.344135,58.324192,16.058668,13868.116,-0.07377648,70.0,2149.1387,0
32.933933,178.38089,15.06427,18681.396,0.5198092,10.0,84.93833,0
20.551462,118.35654,15.479938,18813.666,0.8623788,10.0,1067.0199,0
34.517143,80.51625,14.906441,18813.666,0.658185,10.0,559.1832,0
31.276503,43.98529,15.493845,19077.982,0.36085224,30.0,723.2502,0
38.29719,120.82939,15.3346815,18101.326,0.7530036,10.0,1028.1787,0
42.491684,149.98323,14.971112,19149.54,0.80204296,10.0,479.89685,0
21.42468,351.9295,8.81873,7604.937,-0.01882502,0.0,1511.758,0
26.186283,68.77105,15.342224,20217.814,0.74643373,10.0,1434.9374,0
15.7932205,129.01726,15.444773,21680.863,0.5487791,10.0,800.67706,0
27.421883,278.97485,14.656689,19127.525,0.719201,10.0,58.411674,0
28.017662,52.523006,15.487532,14086.547,0.036818475,70.0,745.55396,0
30.841974,58.99645,13.975,16202.257,0.73337525,10.0,215.25194,0
20.991081,65.045265,14.69716,21680.863,0.8151666,10.0,348.66235,0
12.66051,54.795334,17.047197,15794.851,-0.082904935,60.0,1109.3618,0
13.867808,105.20532,16.015335,16983.965,0.5040286,10.0,1446.9388,0
31.99644,310.3711,14.614832,19976.455,0.548374,10.0,1367.4811,0
19.959051,206.93858,15.693982,20340.365,0.71333486,10.0,1933.481,0
29.837627,59.46903,14.410727,18378.709,0.742072,10.0,553.38513,0
42.219074,233.93217,14.987099,19839.297,0.89021,10.0,672.9606,0
48.567474,104.057304,14.375883,18659.506,0.7879227,10.0,925.1769,0
8.51762,102.484474,15.579941,16202.257,0.54172593,30.0,1382.4801,0
38.852642,239.8416,15.475592,16345.739,0.57010037,30.0,423.6974,0
48.637527,27.912735,15.138468,17449.002,0.4319514,10.0,579.6201,0
25.39424,332.44977,14.796755,19062.879,0.46965203,10.0,420.8796,0
16.04972,55.757874,14.797646,22628.705,0.5676266,40.0,313.09637,0
26.283207,121.630714,14.324282,16202.257,0.8149968,10.0,468.56097,0
26.15632,171.43173,14.5328,22628.705,0.5259427,30.0,1204.7819,0
19.362076,277.94342,14.830773,19089.688,0.54380846,30.0,93.27101,0
16.98338,197.43636,15.446443,19976.455,0.7673421,10.0,270.0135,0
29.564741,115.34372,15.176985,24116.514,0.7912421,10.0,1541.2184,0
33.937218,78.904236,15.148299,17811.975,0.84875727,10.0,326.64856,0
28.626913,256.2752,15.087458,20435.473,0.73980695,10.0,1782.1721,0
38.488422,183.96725,14.767482,19790.332,0.8301259,10.0,688.7551,0
50.85953,212.52423,15.639522,15554.464,-0.011796216,100.0,2010.3954,0
32.608376,250.79485,15.465648,21109.633,0.7912062,10.0,1896.6187,0
15.718113,203.02704,16.34359,17557.598,0.21090977,100.0,47.17059,0
33.132656,291.84003,16.624231,15685.598,-0.08831475,70.0,321.34808,0
19.394112,164.93634,15.133175,18378.709,0.42268905,30.0,1636.6555,0
36.625828,110.39079,15.035822,19798.672,0.7171367,10.0,1061.7882,0
28.812653,300.02057,14.573796,19089.688,0.6349906,30.0,261.99078,0
34.97068,264.68823,15.372857,19009.473,0.85297036,10.0,1417.8859,0
27.442883,184.0425,15.010095,19976.455,0.466872,30.0,1359.8229,0
27.7685,326.1072,15.860797,15685.598,0.67803836,10.0,475.80334,0
14.54675,20.650095,15.258418,19091.73,0.40527537,40.0,476.17554,0
42.04347,282.43967,15.746793,16637.377,0.2701875,100.0,1106.4507,0
58.674843,249.22653,14.638343,17961.56,0.5860862,10.0,2472.6438,0
52.499733,147.63525,15.400979,16814.41,-0.02797203,70.0,2455.0178,0
47.581463,187.69203,14.762839,19140.043,0.75953895,10.0,2202.5056,0
42.090748,116.617325,15.514959,14240.55,-0.0133594135,70.0,2706.834,0
43.81248,223.48596,14.823351,19839.297,0.77722776,10.0,424.6437,0
26.718817,49.96992,15.698287,15858.572,0.3496566,30.0,271.51196,0
39.09585,67.758095,15.549795,17557.598,0.2681049,100.0,964.1656,0
4.573234,66.12421,16.27702,17357.686,0.51172966,10.0,1137.2173,0
30.05065,246.93765,15.981986,16435.785,-0.0755975,60.0,1738.1503,0
28.845285,123.946434,15.346086,20614.018,0.6934432,10.0,535.38495,0
22.879786,337.0183,14.8064375,20381.895,0.50787705,10.0,290.913,0
38.637257,211.72911,14.836434,20340.365,0.6651591,10.0,877.36664,0
39.242157,187.72746,14.832236,21109.633,0.5179881,10.0,636.15204,0
29.639809,273.26184,15.384981,22415.598,0.66542315,10.0,1652.9719,0
42.861042,123.93171,14.533348,19009.473,0.64441156,30.0,232.80551,0
19.454697,226.57379,15.541664,22415.598,0.63324064,30.0,393.74048,0
27.81643,115.438446,15.666486,22415.598,0.8285694,10.0,1867.7394,0
22.355516,190.25357,15.690277,18681.396,0.47185585,30.0,273.41284,0
29.44907,18.888494,15.303432,18771.488,0.8394669,10.0,779.1337,0
2.7802885,4.6745927e-09,16.604956,22209.299,0.19133516,30.0,103.63388,0
36.99256,149.2614,14.939773,19839.297,0.77348536,10.0,101.89381,0
36.606148,123.01094,15.129295,18659.506,0.8447883,10.0,839.5159,0
15.617149,134.02194,15.694239,18384.043,0.7782793,10.0,1442.6598,0
21.252981,357.29886,15.62715,19009.473,0.8542946,10.0,1567.5317,0
41.9371,305.21027,15.55383,14240.55,0.06087975,60.0,566.8469,0
26.909071,282.901,15.426637,18659.506,0.81347185,10.0,894.2157,0
29.2601,293.86026,14.954944,25688.568,0.73528194,10.0,1186.0822,0
41.434364,234.06581,15.277266,18266.062,0.83885264,10.0,192.90863,0
39.147312,211.23193,15.462183,16435.785,0.382372,30.0,147.61143,0
44.221577,95.72778,14.380477,18678.152,0.668049,10.0,401.61307,0
42.045067,313.00775,14.451318,18786.32,0.49260324,30.0,444.8064,0
25.742016,346.80722,15.455115,19798.672,0.7901634,10.0,894.01715,0
14.520768,6.392451e-09,15.943048,25576.104,0.8587934,10.0,2346.911,0
18.980534,147.90448,15.754522,20340.365,0.7133504,10.0,1866.2955,0
15.353688,332.16934,15.397108,18900.357,0.529794,40.0,799.1929,0
49.63494,94.73568,14.617466,20913.465,0.79676276,10.0,1619.184,0
21.317001,354.6199,15.17859,22209.299,0.74460465,10.0,1608.9668,0
9.253018,186.46724,16.725264,16637.377,0.028313901,70.0,563.45465,0
27.153997,131.51118,14.388369,19722.232,0.5551726,30.0,209.44649,0
43.040745,138.19215,14.044938,19642.3,0.6986824,10.0,214.28725,0
8.980807,224.1932,17.275791,14086.547,-0.14490691,70.0,651.54224,0
33.32502,46.42033,15.009154,18659.506,0.7478943,10.0,528.9676,0
26.486008,141.23314,15.670347,15685.598,0.19965133,100.0,148.743,0
28.84105,178.09679,14.156837,19722.232,0.60939866,10.0,32.248737,0
21.376135,57.476788,16.10815,17449.002,0.5718435,10.0,698.44806,0
43.88442,128.51631,15.807767,16814.41,0.37477207,30.0,409.1899,0
35.248035,133.40926,15.521518,17449.002,0.6363545,10.0,591.29803,0
29.881132,343.31094,15.900452,18311.408,0.4528002,30.0,177.3917,0
32.235157,302.6215,14.685511,22422.459,0.65139294,10.0,14.828632,0
25.606339,237.28706,15.828876,16983.965,0.45711154,30.0,928.1189,0
28.399618,308.95587,14.745559,16202.257,0.5903952,10.0,523.20685,0
18.81631,154.50616,16.459305,16983.965,0.30315316,100.0,1844.8679,0
28.113873,117.032135,14.916751,19127.525,0.59078616,10.0,153.7861,0
31.792326,218.41966,15.661153,19798.672,0.34897116,30.0,1189.2858,0
30.150375,12.732327,14.372257,19722.232,0.7524865,10.0,474.92682,0
36.026844,51.44678,15.633386,17549.19,-0.017575646,100.0,1233.7275,0
29.040651,187.58069,14.424357,20869.682,0.7823658,10.0,338.12933,0
40.561733,29.546162,15.812864,14240.55,-0.07825066,70.0,1709.66,0
26.859522,127.39539,14.897913,19722.232,0.7289922,10.0,1782.05,0
44.63832,180.0,14.5861225,24116.514,0.7354507,10.0,1263.017,0
41.322865,56.472313,14.7557,18786.32,0.8080472,10.0,915.3716,0
37.83036,97.18526,15.203507,17858.617,0.51613986,10.0,1535.7236,0
25.33841,141.83937,14.506361,19722.232,0.44558266,10.0,429.22885,0
13.040288,119.291214,16.92293,14809.951,-0.045195635,70.0,414.09976,0
36.154408,53.260464,14.369001,25576.104,0.7677558,10.0,1389.5382,0
30.717915,137.3567,14.512118,25576.104,0.53448987,30.0,437.95828,0
18.78437,315.5537,14.924258,20132.086,0.6141881,30.0,514.2785,0
35.576122,193.31401,14.186736,19091.73,0.7624809,10.0,10.435283,0
44.664394,268.12283,15.204313,19691.213,0.5139789,10.0,1631.8776,0
50.63395,208.77365,14.931016,17449.002,0.28147233,30.0,1323.0391,0
30.84499,300.99942,14.819878,17987.164,0.6497555,10.0,1704.2307,0
17.61525,35.34022,17.283379,13868.116,-0.060767435,70.0,1791.6503,0
9.642574,319.66013,16.038364,19878.342,0.7624078,10.0,490.34708,0
21.107876,208.28241,15.321537,19722.232,0.77411115,10.0,1016.7513,0
31.949583,213.83827,15.061035,20614.018,0.67934966,10.0,1482.7561,0
45.787033,150.01974,15.110266,18642.445,0.2919535,100.0,1248.4393,0
44.14353,254.52216,14.432004,19790.332,0.7391359,10.0,213.14587,0
26.667261,194.77158,15.096598,22209.299,0.7325443,10.0,872.0816,0
36.946663,41.120823,14.936687,20913.465,0.8062326,10.0,954.3851,0
36.832916,291.5564,15.767499,16983.965,0.21635251,100.0,1881.9199,0
26.535275,227.09612,14.927705,24034.137,0.6438005,10.0,1324.0194,0
32.491997,344.9869,15.081935,18266.062,0.6471147,10.0,434.99442,0
33.23473,210.15515,14.642441,19722.232,0.54568106,30.0,1202.1445,0
35.42639,212.65027,14.797528,20614.018,0.6272207,10.0,660.0115,0
19.086718,127.45754,15.660326,24116.514,0.79519564,10.0,39.80385,0
37.29775,234.98557,15.443369,17811.975,0.5739769,10.0,35.48238,0
23.62723,182.40564,16.313095,14529.241,-0.088817365,70.0,1314.8773,0
18.800402,176.91792,15.862086,18681.396,0.7154627,10.0,1127.3446,0
39.200184,123.76205,15.443726,18918.188,0.8288118,10.0,310.81494,0
21.828152,73.56646,15.270199,20005.668,0.6537945,30.0,208.20058,0
27.559837,126.10937,14.978793,19149.54,0.45344612,30.0,460.07,0
18.509686,330.49976,16.084137,17251.365,0.35254484,30.0,502.5242,0
36.337082,341.13904,15.14063,18977.389,0.8347456,10.0,1412.8256,0
18.60406,112.62622,15.336838,20614.018,0.3598826,30.0,427.35257,0
23.63724,332.58353,15.884273,18659.506,0.48101005,10.0,2405.3367,0
29.719645,263.4869,14.800065,25688.568,0.458897,30.0,1292.2537,0
56.395477,221.15013,14.942293,18311.408,0.2786033,30.0,1191.9324,0
31.486132,347.93875,14.801727,17987.164,0.7357676,10.0,890.869,0
19.392778,344.95218,15.410152,20340.365,0.78699654,10.0,586.3759,0
26.454676,340.63577,15.08261,19009.473,0.66250837,10.0,350.19632,0
34.365524,353.84305,15.154244,20631.844,0.71006197,10.0,433.91907,0
18.120447,42.097813,15.708603,20614.018,0.78264487,10.0,1392.9425,0
28.105736,316.6716,15.414666,20913.465,0.7413684,10.0,700.52594,0
31.232374,93.06049,15.537935,17811.975,0.761033,10.0,326.531,0
28.676916,44.7406,15.289192,20623.062,0.74479926,10.0,1029.6953,0
45.826584,119.17946,14.763778,19395.494,0.41338077,10.0,1340.8761,0
34.343056,83.19673,14.942376,19839.297,0.7210858,10.0,355.59424,0
24.567406,272.0293,15.2373085,18678.152,0.55004954,30.0,328.1879,0
21.920645,46.85479,16.132309,17811.975,0.5752371,10.0,667.59534,0
34.405468,214.17883,14.601354,19089.688,0.64119637,10.0,531.11597,0
30.369125,339.92874,15.29898,18771.488,0.79234236,10.0,1756.644,0
20.098326,267.46445,15.372999,20614.018,0.7503283,10.0,276.31873,0
47.238358,113.84025,14.608443,19642.3,0.5062849,30.0,464.21747,0
19.561443,204.33516,15.461693,19091.73,0.5469391,10.0,525.86115,0
45.001762,278.3767,14.908149,19696.367,0.84585893,10.0,103.88336,0
17.93964,180.0,14.843803,19722.232,0.5011056,10.0,561.90015,0
30.025633,153.67474,14.692499,24495.367,0.5207251,10.0,630.01013,0
29.240728,133.94691,15.076667,20132.086,0.658673,10.0,1353.3153,0
22.247593,18.240658,14.451321,24034.137,0.7636182,10.0,752.5057,0
30.02686,206.33098,15.270524,18973.291,0.43156838,30.0,1628.9067,0
50.657536,234.27739,14.7678175,19370.934,0.43350747,30.0,113.25531,0
33.38939,204.67125,15.23423,19839.297,0.84728634,10.0,118.23928,0
11.325696,207.24521,16.634281,17449.002,0.15184407,100.0,1578.3528,0
24.825571,323.59366,14.546127,19091.73,0.71358556,10.0,449.91464,0
24.163788,319.26083,14.771618,19091.73,0.7232648,10.0,363.0609,0
34.55565,23.555687,15.55557,18642.445,0.48987615,10.0,865.92267,0
37.32332,148.13152,14.65407,25688.568,0.6843494,10.0,1297.9845,0
27.180851,247.77238,15.12487,20614.018,0.8425663,10.0,1090.1582,0
14.773496,295.44742,15.955997,17105.393,0.75173706,10.0,384.03162,0
71.57444,84.118774,14.75336,18659.506,0.6319639,10.0,2209.4614,0
21.806746,201.48,15.267092,21680.863,0.637584,10.0,1563.2448,0
31.264267,219.35898,15.185555,19839.297,0.69709057,10.0,391.33484,0
15.790482,309.02573,16.18172,18584.1,0.70499474,10.0,2604.573,0
39.714912,173.66049,15.1590185,18204.367,0.46244934,10.0,203.7987,0
15.812341,308.9582,16.772604,15794.851,0.08957951,100.0,1193.4949,0
35.68858,84.82784,15.572638,19077.982,0.43564728,30.0,1142.5856,0
21.35868,214.11809,14.376281,15545.537,0.3756685,10.0,60.483135,0
31.578384,337.1801,15.4091425,19370.934,0.49954742,10.0,944.9176,0
22.25103,209.4884,15.468323,19140.043,0.4353837,30.0,626.7256,0
11.726287,20.633932,15.184422,17357.686,0.7904428,10.0,1080.3086,0
2.0931015,90.0,16.007593,18381.56,0.8210986,10.0,1007.6687,0
29.663036,345.0996,14.562026,24599.621,0.6835921,10.0,221.89565,0
29.878475,196.66853,14.77864,19642.3,0.4728915,30.0,451.95013,0
43.49838,45.61855,14.789934,16345.739,0.64241433,30.0,1588.6295,0
36.968647,8.391843,14.704451,20347.549,0.74286485,10.0,1627.6555,0
11.671327,45.147236,16.242237,19976.455,0.54020184,30.0,1934.9955,0
25.298304,6.6878357,16.008238,17549.19,0.75846106,10.0,116.557014,0
17.511122,44.086647,14.583876,18787.973,0.51385593,10.0,575.5673,0
67.48727,118.012146,14.684905,13868.116,0.003227533,70.0,836.886,0
40.387184,134.75526,14.865748,18528.613,0.73332804,10.0,1721.1235,0
19.396002,195.08604,15.845359,18918.188,0.89909875,10.0,1400.2216,0
39.213364,255.0543,14.94228,19370.934,0.7313825,10.0,113.6682,0
54.202263,81.94705,14.87439,24599.621,0.66670597,30.0,1318.3815,0
27.674402,227.22926,15.300428,18266.062,0.37208307,30.0,692.23267,0
37.086872,205.92079,15.951246,14240.55,-0.07141485,70.0,1619.0729,0
19.50108,291.4495,15.50625,24116.514,0.712947,10.0,573.3195,0
34.850082,178.49234,15.19529,18786.32,0.4797642,10.0,402.71347,0
32.02452,275.94217,14.379443,22209.299,0.45372134,10.0,338.1859,0
43.785206,139.46535,16.092531,18659.506,0.44209343,10.0,1840.8491,0
19.175783,12.173388,15.686748,19878.342,0.8183479,10.0,624.7462,0
28.796696,254.63036,14.859195,20614.018,0.8487323,10.0,85.64249,0
41.220173,322.6132,15.314082,18204.367,0.5254382,10.0,951.362,0
31.890505,121.35419,15.204247,19696.367,0.84623665,10.0,240.58553,0
15.358117,266.62115,15.396696,18771.488,0.655493,30.0,562.60675,0
32.452164,48.557255,15.17155,19839.297,0.84275335,10.0,1193.5063,0
28.121655,136.63103,15.81951,16637.377,0.17864509,100.0,444.11996,0
30.566364,328.17587,14.60821,22415.598,0.7162273,10.0,602.1079,0
32.965157,356.76654,14.435967,24495.953,0.7602741,10.0,916.15424,0
32.4387,186.62517,15.121091,19149.54,0.5356651,10.0,861.46387,0
6.464861,180.0,15.553953,19091.73,0.11011647,80.0,186.64235,0
26.079563,206.7503,16.037401,16092.782,0.035602733,70.0,708.0614,0
39.68868,12.759616,14.854529,19878.342,0.74496305,10.0,646.0817,0
23.304493,63.195114,15.222553,19577.6,0.78266513,10.0,711.122,0
29.57119,31.143948,15.7249975,18311.408,0.31836024,30.0,711.2918,0
30.513866,94.72645,15.658349,16092.782,0.34540352,100.0,400.18555,0
19.700846,60.178837,15.198423,18678.152,0.73089194,10.0,377.16504,0
12.271729,14.655883,16.402159,17494.824,0.32196036,30.0,1171.6042,0
35.990257,128.6146,14.795877,18528.613,0.7689201,10.0,1446.4994,0
24.842905,55.983185,15.205755,18384.043,0.79297763,10.0,971.3656,0
21.018019,252.84744,16.54353,16435.785,0.042316403,70.0,1198.61,0
26.322111,268.12485,14.772463,22422.459,0.5709368,30.0,1021.1197,0
32.870697,277.19534,15.153975,17251.365,0.71587425,10.0,635.1799,0
29.688831,24.690512,15.45136,18659.506,0.71330446,10.0,1721.9819,0
20.179808,213.19058,15.429038,20435.473,0.4438508,30.0,1649.4242,0
13.745537,228.56554,16.828619,18311.408,0.23397651,100.0,936.5786,0
19.37058,236.46011,15.199216,20869.682,0.50454426,30.0,616.9375,0
32.141827,191.75679,14.359458,24034.137,0.6588189,10.0,552.9657,0
25.579685,241.74208,15.608217,19878.342,0.7802522,10.0,1412.5079,0
30.427876,187.16843,15.334625,22415.598,0.78298855,10.0,268.07187,0
8.332034,90.0,16.96213,18681.396,0.76024026,10.0,1425.9883,0
46.48171,240.53537,14.630968,19987.03,0.83323663,10.0,275.8742,0
32.1769,231.86694,15.64116,16983.965,0.65039164,10.0,1623.6886,0
30.236286,109.46767,14.515815,20132.086,0.46155906,10.0,365.01624,0
9.361706,270.0,15.692156,21541.99,0.4295537,10.0,419.55792,0
34.169903,236.7379,14.787254,18973.291,0.63989884,10.0,607.3858,0
23.028084,139.61269,16.384277,14266.9795,-0.05977974,70.0,1187.2002,0
28.60915,191.64604,15.888299,17557.598,0.04451514,60.0,1846.6093,0
18.04644,173.55264,14.913798,25576.104,0.51293355,30.0,261.84653,0
25.500992,93.89187,14.515754,19091.73,0.49960235,10.0,929.3399,0
20.443863,177.1856,15.148213,19091.73,0.5795513,10.0,1127.0876,0
42.193954,341.15393,14.648623,28701.984,0.72471195,10.0,1370.0143,0
23.61045,105.024826,15.980522,16092.782,0.58100694,100.0,479.33688,0
42.37987,332.50104,14.70858,20132.086,0.77074933,10.0,128.01146,0
43.4444,137.30182,14.574827,18642.445,0.28451434,30.0,478.622,0
39.698433,120.46308,15.7818365,16637.377,0.018760845,60.0,1833.8906,0
39.63075,163.28912,15.045738,19696.367,0.39112365,60.0,1670.8855,0
29.402908,326.4115,15.4992285,19370.934,0.5698337,10.0,984.53973,0
33.4151,338.80682,15.329504,18642.445,0.44091958,30.0,1285.7714,0
20.781162,191.15497,16.507767,15794.851,-0.08294983,100.0,1677.6989,0
36.168724,46.65126,15.022771,20623.062,0.79802597,10.0,329.19904,0
33.211597,222.11525,15.012617,20005.668,0.7768867,10.0,14.857661,0
42.856403,160.41118,14.076495,18047.324,0.7431055,10.0,718.1163,0
22.851717,92.20139,15.11748,22422.459,0.77904654,10.0,588.6939,0
28.609531,191.65044,16.149748,17127.527,-0.04045021,70.0,190.4534,0
28.636566,233.6363,14.882393,22415.598,0.6985694,10.0,26.17057,0
24.61808,53.089203,15.309072,18786.32,0.7532845,10.0,295.2663,0
18.084747,160.36516,15.268997,19722.232,0.66833556,10.0,1712.4763,0
22.533443,325.019,15.552526,20005.668,0.7898164,10.0,527.1962,0
54.51905,126.048065,13.873471,18047.324,0.7088248,10.0,1063.6074,0
37.69277,256.67645,15.505647,17449.002,0.26422963,100.0,519.33795,0
31.568483,22.767075,15.112083,17179.07,0.779631,10.0,1094.5132,0
21.068787,233.96523,15.5596075,17573.463,0.69658715,10.0,510.9914,0
38.11164,305.2973,14.708562,20005.668,0.8960534,10.0,1458.2361,0
20.945175,300.4973,15.355444,20913.465,0.80695134,10.0,894.5973,0
40.02305,290.30206,14.8504715,19576.125,0.7666201,10.0,800.13336,0
16.366112,187.16544,15.9221735,22088.53,0.4894399,10.0,933.05835,0
27.466301,293.88077,15.256078,18771.488,0.81783205,10.0,1448.0452,0
40.002575,110.31745,14.510544,19976.455,0.6427678,30.0,305.39645,0
29.990458,10.975404,15.140704,19642.3,0.7579659,10.0,1733.8613,0
34.549187,344.56085,15.035602,19009.473,0.6438387,10.0,1167.779,0
18.251726,270.0,15.221339,22415.598,0.25988725,60.0,114.835754,0
25.533348,275.83493,15.227293,20614.018,0.84436274,10.0,249.44576,0
21.92314,267.69485,15.403442,20340.365,0.83766747,10.0,269.38867,0
20.35097,127.66085,16.873272,14240.55,-0.05666567,70.0,2145.2026,0
26.919968,52.71892,15.615073,13868.116,-0.07018457,70.0,2089.0215,0
22.535011,325.0127,14.84487,19127.525,0.7462488,10.0,337.4786,0
20.123325,267.4679,15.416701,18528.613,0.4603755,30.0,1578.5151,0
36.229713,268.734,14.88746,19140.043,0.7498115,10.0,571.59326,0
35.4594,207.57443,14.973472,19140.043,0.7690496,10.0,687.04224,0
26.452002,275.6014,15.610219,18311.408,-0.0025922537,100.0,1590.1355,0
33.75976,199.17961,14.209401,18787.973,0.6082115,10.0,184.06387,0
18.198092,46.41952,16.180454,19696.367,0.7202344,10.0,1153.6715,0
29.041471,352.40482,16.179718,17549.19,-0.065555945,60.0,1260.8779,0
38.266865,271.17587,15.282134,19790.332,0.66255563,10.0,960.74817,0
29.852892,215.1203,15.466545,17549.19,0.44476163,30.0,460.03748,0
14.474086,128.83682,15.735763,20614.018,0.8340367,10.0,219.61972,0
41.962704,73.25993,14.674196,20132.086,0.67806304,10.0,600.37164,0
29.82864,227.34479,15.218621,19370.934,0.7660015,10.0,12.247134,0
19.563553,335.65005,15.470317,18900.357,0.44831842,10.0,400.99573,0
35.95835,147.99011,14.933679,24116.514,0.8827447,10.0,2466.3232,0
26.942127,110.508575,14.643851,22088.53,0.63505244,10.0,545.5167,0
26.219908,51.35361,15.662813,18049.291,0.8133879,10.0,1704.2983,0
23.838129,274.202,16.347227,14809.951,-0.058335427,70.0,1044.8688,0
44.176506,320.02777,15.715926,16814.41,-0.10822365,70.0,1476.576,0
41.48454,129.84712,15.425459,17858.617,0.5180971,30.0,1196.927,0
46.50073,233.19539,15.022368,18054.812,0.6162644,10.0,983.4688,0
19.63275,256.88583,14.860779,19722.232,0.70893353,10.0,224.1194,0
15.1082115,212.91841,16.656189,18311.408,0.17433809,100.0,1480.4027,0
11.412062,164.22636,15.832081,19722.232,0.35526398,40.0,1411.1907,0
19.109648,232.59923,16.523401,16637.377,-0.11289094,60.0,1591.0302,0
36.25066,71.99649,15.723952,14240.55,-0.053685214,70.0,1428.6917,0
19.997362,139.12967,14.894645,21541.99,0.46255413,30.0,88.91601,0
25.79571,209.44795,15.325489,20614.018,0.7938971,10.0,1750.9642,0
34.686737,223.5245,14.77004,20623.062,0.6984022,10.0,363.7827,0
49.759495,166.56996,14.288107,25688.568,0.3534298,30.0,2081.6414,0
43.419662,140.33455,15.08082,18681.396,0.5090544,10.0,1090.8385,0
47.789906,123.9154,13.752855,17823.441,0.36077598,10.0,294.55634,0
23.64552,152.54013,16.268246,15794.851,-0.06361977,60.0,1307.3093,0
20.443853,2.8137798,14.927507,19062.879,0.7012128,10.0,1106.0376,0
25.002686,13.616046,14.620993,18378.709,0.6688659,30.0,463.88492,0
25.354342,337.27405,15.2520485,20381.895,0.7195707,10.0,2267.9075,0
48.195484,62.404484,14.831966,15858.572,0.32492802,30.0,10.56684,0
30.931166,178.251,14.044767,19722.232,0.600267,10.0,27.42665,0
23.955402,155.62526,16.271244,17845.82,0.52788496,30.0,473.54626,0
45.087646,252.14386,15.629701,14809.951,-0.09293984,70.0,1044.3577,0
25.212421,301.0457,15.536075,19395.494,0.78368723,10.0,177.14935,0
4.199542,228.59488,17.560041,15858.572,0.052421194,70.0,18.531952,0
27.968504,91.74694,14.94828,19577.6,0.5915144,30.0,1113.5026,0
29.925385,260.2857,14.526711,19127.525,0.77627385,10.0,203.51988,0
36.891,252.42584,14.958153,17494.824,0.7100027,10.0,172.44666,0
32.29369,198.61726,15.240572,17858.617,0.8154557,10.0,410.57492,0
32.70691,87.11011,15.041731,21541.99,0.79615146,10.0,1470.9338,0
37.768246,243.97559,14.774361,18935.898,0.8146844,10.0,640.48114,0
14.302241,59.471012,15.273574,22628.705,0.55414635,10.0,896.36664,0
18.143255,42.183044,16.191221,20217.814,0.7098881,10.0,1117.4741,0
28.23577,55.05762,16.011692,19077.982,0.49629775,10.0,945.24713,0
65.37836,89.14984,13.747854,19790.332,0.6012589,10.0,102.02205,0
38.967445,199.84184,14.566228,28701.984,0.559307,10.0,1200.6395,0
11.181883,349.32117,15.781475,18900.357,0.4554836,40.0,555.5125,0
41.895535,192.99307,15.257425,19839.297,0.8172723,10.0,1737.1061,0
16.893099,334.97946,16.379395,17549.19,0.356542,30.0,436.93314,0
28.722033,203.68633,15.881286,17549.19,-0.026811607,60.0,1632.7596,0
50.586807,111.04995,14.772027,18659.506,0.68207675,10.0,2191.2112,0
31.75483,137.08109,15.594198,19696.367,0.5798509,30.0,641.5437,0
20.309069,156.71342,15.176424,19722.232,0.4258814,30.0,1754.9713,0
